/api/pandexio-core,09.22.2015
/api/deal-hunt-daily-deals,09.16.2015
/api/qalendra-predictions,09.09.2015
/api/full-archive-search,09.02.2015
/api/talkwalker,08.24.2015
/api/tcs-cloud-messaging-center,06.23.2015
/api/dialogfeed-xml-social-aggregator,04.28.2015
/api/dialogfeed-aggregator,04.27.2015
/api/serials-solutions-summon-cover-image,04.15.2015
/api/coupon,12.27.2014
/api/information-machine,12.23.2014
/api/twinesocial,12.19.2014
/api/doj-news,12.11.2014
/api/routehappy-scores-happiness-factors,11.10.2014
/api/critical-mention,10.30.2014
/api/provab-hotel,10.27.2014
/api/mist.io,10.10.2014
/api/getsectors,08.26.2014
/api/dhs-program,08.13.2014
/api/clickslide-datadipity,06.24.2014
/api/guidestar-detail,04.24.2014
/api/agregador-financiero,02.27.2014
/api/zenobase,02.14.2014
/api/marketfactory-fx-aggregator,01.30.2014
/api/squirro,10.07.2013
/api/pressjack,07.03.2013
/api/swipp,01.23.2013
/api/destakes,12.20.2012
/api/bounce-mixedresults,12.17.2012
/api/marketscout,11.25.2012
/api/fullerdata-news,10.09.2012
/api/i-need-bargain,08.06.2012
/api/it-safe-to-visit,08.01.2012
/api/singly,07.30.2012
/api/logistify-ltl-rate,07.10.2012
/api/stormrets,05.23.2012
/api/coupz,05.08.2012
/api/teleportd,05.08.2012
/api/sidebuy,02.24.2012
/api/topics.io,12.29.2011
/api/trendn,12.06.2011
/api/publicdata.eu,12.04.2011
/api/footfeed,11.15.2011
/api/politwitter,11.14.2011
/api/zypr,11.07.2011
/api/nextbus,10.10.2011
/api/routeshout,10.10.2011
/api/boxoh,08.28.2011
/api/mydealbag,08.22.2011
/api/citypockets,08.22.2011
/api/uberblic-doppelganger,08.20.2011
/api/public-transit-data-community,08.19.2011
/api/sqoot,07.25.2011
/api/metricly-plug,07.19.2011
/api/phreadz,07.15.2011
/api/buydeals.-local-deal,01.10.2011
/api/yipit,12.20.2010
/api/datasift,12.19.2010
/api/8coupons,12.03.2010
/api/dealmap,05.22.2010
/api/groopbuy,05.19.2010
/api/customer-account-data,10.26.2009
/api/fanfeedr-sports-news,07.20.2009
/api/gnip,07.01.2008
/api/daylife,08.08.2007
/api/scribble,09.07.2005
